ADM3_NAME,CODE_NEW,ADM1_NAME_max,ADM2_NAME_max,composite_score,dependency_rate,unemployment_rate,dependency_rate_join_key,unemployment_rate_join_key,CODE_max,CODE_min,MOHAFAZA_1_max,coping10_pred,coping11_pred,coping12_pred,coping14_pred,coping1_pred,coping2_pred,coping3_pred,coping4_pred,coping5_pred,coping6_pred,coping7_pred,coping8_pred,coping97_pred,coping98_pred,coping99_pred,coping9_pred
Ras Osta,504088,Mount Lebanon,Jbail,0.030231531,53,11.6,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Rihanet Jbayl,504089,Mount Lebanon,Jbail,0.067165906,53,11.6,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Seraaiita,504093,Mount Lebanon,Kesrouane,0.065660399,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Souanet Jbayl,504094,Mount Lebanon,Kesrouane,0.02980102,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
Aachqout,505001,Mount Lebanon,Kesrouane,0.051279103,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Aachqout,505001,Mount Lebanon,Kesrouane,0.051279103,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Aain Er-Rihane,505003,Mount Lebanon,Kesrouane,0.046506312,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Aajaltoun,505004,Mount Lebanon,Kesrouane,0.050524943,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Aajaltoun,505004,Mount Lebanon,Kesrouane,0.050524943,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Aazra ouel Aazr,505007,Mount Lebanon,Kesrouane,0.056089581,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Adma Oua Dafine,505008,Mount Lebanon,Kesrouane,0.0713602,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Adma Oua Dafine,505008,Mount Lebanon,Kesrouane,0.0713602,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Aintoura Kesrouane,505009,Mount Lebanon,Kesrouane,0.064964626,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Balloune,505010,Mount Lebanon,Kesrouane,0.053645636,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Balloune,505010,Mount Lebanon,Kesrouane,0.053645636,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Balloune,505010,Mount Lebanon,Kesrouane,0.053645636,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Batha,505011,Mount Lebanon,Kesrouane,0.070142683,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bizhel,505014,Mount Lebanon,Kesrouane,0.046096952,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bizhel,505014,Mount Lebanon,Kesrouane,0.046096952,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bizhel,505014,Mount Lebanon,Kesrouane,0.046096952,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bqaatouta,505017,Mount Lebanon,Kesrouane,0.055803082,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bqaq Ed-Dine,505018,Mount Lebanon,Kesrouane,0.035618506,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Chnanaair,505021,Mount Lebanon,Kesrouane,0.055335324,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Daraaoun,505023,Mount Lebanon,Kesrouane,0.077025625,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Daraaoun,505023,Mount Lebanon,Kesrouane,0.077025625,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Daraaoun,505023,Mount Lebanon,Kesrouane,0.077025625,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Daraaoun,505023,Mount Lebanon,Kesrouane,0.077025625,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Dlebta,505026,Mount Lebanon,Kesrouane,0.047178225,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Faytroun,505028,Mount Lebanon,Kesrouane,0.051842323,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Ghazir,505029,Mount Lebanon,Kesrouane,0.064567892,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Ghazir,505029,Mount Lebanon,Kesrouane,0.064567892,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GhbalT Kesrouane,505030,Mount Lebanon,Kesrouane,0.056421668,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Ghosta,505034,Mount Lebanon,Kesrouane,0.062220163,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Ghosta,505034,Mount Lebanon,Kesrouane,0.062220163,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Harharaya,505035,Mount Lebanon,Kesrouane,0.055285607,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Harharaya,505035,Mount Lebanon,Kesrouane,0.055285607,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Harharaya,505035,Mount Lebanon,Kesrouane,0.055285607,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Harharaya,505035,Mount Lebanon,Kesrouane,0.055285607,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Harharaya,505035,Mount Lebanon,Kesrouane,0.055285607,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Harharaya,505035,Mount Lebanon,Kesrouane,0.055285607,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Hayata,505037,Mount Lebanon,Kesrouane,0.047725632,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Hayata,505037,Mount Lebanon,Kesrouane,0.047725632,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Hayata,505037,Mount Lebanon,Kesrouane,0.047725632,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Jaaita,505041,Mount Lebanon,Kesrouane,0.066226428,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
JouniT Sarba,505045,Mount Lebanon,Kesrouane,0.109227221,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
JouniT Sarba,505045,Mount Lebanon,Kesrouane,0.109227221,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Kfar Dibiane,505049,Mount Lebanon,Kesrouane,0.059321091,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Kfar Dibiane,505049,Mount Lebanon,Kesrouane,0.059321091,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Kfar Dibiane,505049,Mount Lebanon,Kesrouane,0.059321091,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Kfar Tay Kesrouane,505051,Mount Lebanon,Kesrouane,0.041337921,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Kharayeb Nahr Ibrahim,505054,Mount Lebanon,Kesrouane,0.059279836,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Maaysra Kesrouane,505056,Mount Lebanon,Kesrouane,0.049226616,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Mayrouba,505057,Mount Lebanon,Kesrouane,0.050593177,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Mayrouba,505057,Mount Lebanon,Kesrouane,0.050593177,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Mayrouba,505057,Mount Lebanon,Kesrouane,0.050593177,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Mazraat Er-Ras,505058,Mount Lebanon,Kesrouane,0.054843481,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Mchaa El Ftouh,505060,Mount Lebanon,Kesrouane,0.05413088,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,2,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Mchaa El Ftouh,505060,Mount Lebanon,Kesrouane,0.05413088,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Mchaa El Ftouh,505060,Mount Lebanon,Kesrouane,0.05413088,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,2,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Mchaa Faraya,505061,Mount Lebanon,Kesrouane,0.062015753,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Mchaa Kfar Dibiane,505062,Mount Lebanon,Zahle,0.060253358,53,11.4,ADM1_NAME_max,ADM2_NAME_max,5,2,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
Mchaa Kfar Dibiane,505062,Mount Lebanon,Kesrouane,0.060253358,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
MradiyT,505064,Mount Lebanon,Kesrouane,0.056937381,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Nahr Ed-Dahab,505065,Mount Lebanon,Kesrouane,0.059547208,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Nahr Ed-Dahab,505065,Mount Lebanon,Kesrouane,0.059547208,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Nammoura Kesrouane,505066,Mount Lebanon,Kesrouane,0.064305116,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Qleiaat Kesrouane,505069,Mount Lebanon,Kesrouane,0.050739148,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Qleiaat Kesrouane,505069,Mount Lebanon,Kesrouane,0.050739148,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Qleiaat Kesrouane,505069,Mount Lebanon,Kesrouane,0.050739148,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Qleiaat Kesrouane,505069,Mount Lebanon,Kesrouane,0.050739148,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Raachine,505070,Mount Lebanon,Kesrouane,0.056412343,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Raachine,505070,Mount Lebanon,Kesrouane,0.056412343,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Raachine,505070,Mount Lebanon,Kesrouane,0.056412343,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Raachine,505070,Mount Lebanon,Kesrouane,0.056412343,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Raachine,505070,Mount Lebanon,Kesrouane,0.056412343,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Rayfoun,505071,Mount Lebanon,Kesrouane,0.044507584,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Sahel Aalma,505073,Mount Lebanon,Kesrouane,0.110705732,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Sahel Aalma,505073,Mount Lebanon,Kesrouane,0.110705732,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Sahel Aalma,505073,Mount Lebanon,Kesrouane,0.110705732,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Tabarja,505075,Mount Lebanon,Kesrouane,0.063514451,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Tabarja,505075,Mount Lebanon,Kesrouane,0.063514451,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Tabarja,505075,Mount Lebanon,Kesrouane,0.063514451,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Tabarja,505075,Mount Lebanon,Kesrouane,0.063514451,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Tabarja,505075,Mount Lebanon,Kesrouane,0.063514451,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Yahchouch,505076,Mount Lebanon,Kesrouane,0.064128486,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Yahchouch,505076,Mount Lebanon,Kesrouane,0.064128486,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Yahchouch,505076,Mount Lebanon,Kesrouane,0.064128486,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Zaitoun,505078,Mount Lebanon,Kesrouane,0.057009785,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Zouk Mkayel,505079,Mount Lebanon,Kesrouane,0.077970142,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Zouk Mousbeh,505080,Mount Lebanon,Kesrouane,0.065259245,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Zouk Mousbeh,505080,Mount Lebanon,Kesrouane,0.065259245,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
litige,505084,Mount Lebanon,Kesrouane,0.126883727,53,10.1,ADM1_NAME_max,ADM2_NAME_max,5,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Aain El-KharroubT,506002,Mount Lebanon,El Metn,0.066380695,53,7.1,ADM1_NAME_max,ADM2_NAME_max,5,5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
